,root,d+,d-
GO:1902370,10,3,2
GO:1900259,5,1,1
GO:0050432,7,2,6
GO:0032466,7,4,0
GO:0090427,10,1,1
GO:0031529,6,1,1
GO:0010840,8,2,1
GO:0010166,5,1,1
GO:0010513,10,4,0
GO:1905359,8,1,1
GO:1903954,13,3,0
GO:1901671,6,2,0
GO:0008643,5,1,3
GO:0010562,6,3,1
GO:0060904,9,2,0
GO:0035878,6,2,1
GO:1901361,4,2,24
GO:0060802,8,2,0
GO:1904637,7,4,0
GO:0055080,4,1,9
GO:0070684,7,2,0
GO:2000361,5,1,1
GO:0002521,6,2,5
GO:0032733,10,3,0
GO:0090189,14,5,2
GO:1905044,15,2,2
GO:0009078,8,2,4
GO:0002905,9,3,1
GO:0044345,8,3,0
GO:0044843,5,1,4
GO:1904896,6,1,1
GO:1904466,10,3,0
GO:0099608,6,2,0
GO:0051790,9,2,2
GO:0007616,7,1,0
GO:0071838,3,1,3
GO:0036155,7,1,1
GO:0017158,9,2,5
GO:0051292,7,2,0
GO:0038130,9,1,3
GO:0035747,8,1,4
GO:0060398,9,2,2
GO:0006011,7,2,2
GO:0060413,10,3,2
GO:0008360,6,2,2
GO:0060792,5,1,0
GO:0007292,4,1,4
GO:0006063,7,1,1
GO:0018158,6,1,4
GO:0009218,9,2,8
GO:0072036,12,3,1
GO:0007435,7,2,4
GO:0036113,13,2,0
GO:0002418,4,2,6
GO:2000492,8,2,2
GO:1904691,7,3,0
GO:0106272,7,1,0
GO:0071506,6,3,0
GO:0006506,9,4,2
GO:0000964,9,2,1
GO:0006522,7,1,3
GO:1903185,9,5,2
GO:0090094,11,3,2
GO:2001138,7,2,3
GO:1903225,11,3,1
GO:0090385,9,2,1
GO:0014047,8,4,4
GO:0007089,10,1,0
GO:0019303,7,2,0
GO:0002085,8,5,1
GO:0032425,10,3,0
GO:1905344,8,1,1
GO:0106048,8,2,0
GO:0120179,7,2,0
GO:0019230,6,2,1
GO:2000310,8,2,2
GO:0051095,4,2,3
GO:0071705,4,1,55
GO:0002328,8,1,3
GO:0034238,7,1,2
GO:0051055,7,4,6
GO:0043921,7,2,1
GO:2000357,10,3,0
GO:1903335,6,2,3
GO:0032042,7,2,6
GO:2000348,7,2,2
GO:0016269,10,1,0
GO:0001984,11,2,0
GO:0061620,14,1,2
GO:0038083,9,2,3
GO:0021793,16,2,0
GO:0048518,3,2,27
GO:0042309,4,1,0
GO:2001151,7,4,1
GO:0061314,8,2,1
GO:0071656,11,3,0
GO:0002138,10,3,4
GO:0042989,12,2,0
GO:0070170,7,2,3
GO:0120253,4,2,2
GO:0099109,7,1,0
GO:1903911,8,3,2
GO:1902993,8,3,2
GO:0061682,8,2,0
GO:0019857,5,2,1
GO:0014009,8,2,5
GO:0050773,12,3,3
GO:1905691,6,2,0
GO:0001558,5,3,8
GO:0010894,8,4,6
GO:1903845,7,3,0
GO:2000524,11,3,1
GO:0046275,4,2,1
GO:0002476,5,2,1
GO:0060467,5,3,1
GO:1904556,9,2,0
GO:0034220,5,2,6
GO:1902931,7,4,5
GO:0007023,8,1,0
GO:1904667,13,2,0
GO:1905123,5,1,2
GO:0032095,7,2,2
GO:0031990,10,4,0
GO:0032701,10,3,0
GO:0061931,13,3,0
GO:0042038,9,1,0
GO:0018011,9,2,0
GO:0014862,9,1,1
GO:0032824,11,4,1
GO:0098924,9,2,1
GO:0045234,8,2,0
GO:0016562,10,2,0
GO:0072266,10,2,1
GO:0021510,7,2,5
GO:0070543,6,1,0
GO:0090650,6,3,0
GO:0048703,10,2,0
GO:0038018,9,2,0
GO:1901990,7,3,6
GO:0030239,8,5,5
GO:1904124,9,2,3
GO:0015964,10,2,0
GO:0021512,9,2,0
GO:0050651,8,2,2
GO:0045841,12,6,1
GO:2000158,9,2,0
GO:0034421,8,2,0
GO:0043171,4,3,2
GO:0032330,8,3,3
GO:1902310,10,3,0
GO:0035359,8,3,0
GO:1903798,12,2,4
GO:0048613,9,4,0
GO:0150018,12,1,1
GO:0044085,3,1,8
GO:1903336,7,3,1
GO:0032762,9,1,3
GO:0034976,4,1,10
GO:0010825,11,3,0
GO:0030148,7,3,9
GO:1904636,6,3,1
GO:0009394,9,2,3
GO:0043666,9,2,5
GO:0072185,9,1,1
GO:0035886,7,2,7
GO:0035588,7,2,1
GO:1905433,10,4,0
GO:0090656,9,2,3
GO:0006113,5,1,4
GO:0006002,5,3,1
GO:0071577,9,3,5
GO:1903618,5,2,1
GO:0021521,12,3,1
GO:0015744,9,1,1
GO:0033600,9,4,0
GO:0043377,13,4,0
GO:1903035,6,3,3
GO:1902068,6,2,0
GO:0070125,8,2,0
GO:1903883,9,3,0
GO:0014718,8,4,0
GO:0014013,8,2,2
GO:0072208,8,2,0
GO:0038124,14,1,0
GO:0003406,10,2,0
GO:1904606,5,1,2
GO:0061044,13,4,0
GO:1902178,9,2,0
GO:0043401,7,2,2
GO:1905916,6,4,1
GO:0032345,8,6,1
GO:0097202,11,2,0
GO:0001702,7,1,3
GO:0032049,9,2,0
GO:0006226,12,3,0
GO:0071673,8,4,0
GO:0042453,9,1,1
GO:0098773,5,3,3
GO:0035039,6,3,1
GO:1904233,6,2,0
GO:1903539,8,3,2
GO:0043124,9,3,0
GO:0015774,6,2,0
GO:0036296,4,1,2
GO:0071359,6,3,2
GO:0014724,9,2,2
GO:0035617,7,2,0
GO:1901381,10,4,3
GO:1904507,10,4,0
GO:1900736,7,2,2
GO:1904050,12,3,0
GO:1902219,9,3,1
GO:0060397,9,1,0
GO:0002248,7,2,2
GO:1900623,7,2,1
GO:2000565,11,4,0
GO:0002440,6,2,8
GO:0060215,7,1,2
GO:1902805,7,4,1
GO:0071174,10,2,2
GO:0071612,8,1,3
GO:0072059,3,1,1
GO:0051496,13,3,0
GO:0002331,12,2,0
GO:0032761,11,4,0
GO:0003015,4,1,2
GO:0033634,7,4,0
GO:0034230,10,1,0
GO:0006810,3,1,33
GO:0032429,7,1,2
GO:0060929,11,2,0
GO:1903770,6,1,0
GO:0071528,11,1,0
GO:0007605,6,1,1
GO:0045218,8,1,0
GO:0042368,6,4,4
GO:0072191,7,2,1
GO:0039529,14,1,3
GO:0042572,9,4,0
GO:0014014,9,3,3
GO:0007549,9,1,1
GO:0098838,9,3,2
GO:0071385,8,2,4
GO:0002931,3,1,0
GO:0035357,6,1,3
GO:0160024,3,1,0
GO:0060435,7,2,1
GO:0044743,8,2,3
GO:0010157,4,2,0
GO:0070813,4,1,1
GO:0048857,3,1,15
GO:0006508,5,1,7
GO:0097638,9,2,0
GO:0048812,11,2,6
GO:0042182,4,4,6
GO:1901545,5,1,1
GO:0072666,7,2,3
GO:0045595,4,3,29
GO:0060975,11,3,0
GO:2000350,8,3,0
GO:0015074,7,1,0
GO:0007040,7,1,6
GO:0006549,7,2,2
GO:0001692,6,3,2
GO:0033627,3,1,4
GO:0099611,6,1,0
GO:1990504,9,3,4
GO:0015701,6,1,0
GO:0042396,6,3,1
GO:0046439,9,2,1
GO:0036525,6,2,5
GO:0019401,7,3,1
GO:0045818,9,4,0
GO:1904754,8,3,0
GO:0008361,5,1,5
GO:1905952,4,2,3
GO:0038089,9,2,1
GO:0030833,10,3,3
GO:0000096,6,3,6
GO:0035855,8,2,0
GO:0031348,6,3,5
GO:0031947,10,4,1
GO:0098914,12,3,2
GO:0071624,9,3,2
GO:0097484,13,1,3
GO:0031102,11,3,5
GO:0042168,6,2,4
GO:0006214,10,2,0
GO:2001074,12,2,1
GO:1990386,8,2,0
GO:0040029,8,2,4
GO:1902172,7,2,2
GO:0010984,5,2,5
GO:0170040,7,3,5
GO:0098664,6,1,2
GO:0060980,11,3,0
GO:0060306,5,3,2
GO:0070075,6,2,0
GO:1904864,8,3,0
GO:0043096,9,2,3
GO:0010994,7,2,2
GO:0061795,9,1,2
GO:0046099,9,2,1
GO:0097577,7,3,1
GO:0042930,11,3,0
GO:0097066,5,1,2
GO:0051620,8,2,3
GO:0002902,8,2,3
GO:0048041,7,2,3
GO:1903638,11,6,0
GO:0022011,11,3,2
GO:0030317,6,3,4
GO:0060730,8,2,1
GO:0007517,4,2,7
GO:0050746,6,3,4
GO:0001973,8,1,3
GO:0042745,5,1,2
GO:0071300,6,3,0
GO:0034728,8,1,2
GO:0003358,10,2,0
GO:0060534,7,2,1
GO:2000308,11,3,0
GO:0030497,9,1,2
GO:0061534,10,3,0
GO:0002424,6,2,4
GO:2000355,11,3,0
GO:0038118,8,1,2
GO:0055009,10,3,0
GO:0033373,10,2,0
GO:0009313,5,2,1
GO:2000536,7,3,0
GO:0097527,6,2,0
GO:0031333,7,3,14
GO:0060512,8,3,3
GO:0090244,8,2,0
GO:0018021,8,2,1
GO:0003222,11,2,0
GO:0071384,7,2,2
GO:2000691,11,4,0
GO:0071364,5,2,0
GO:0071466,4,2,3
GO:0061158,13,1,0
GO:0043297,7,1,2
GO:0072038,9,2,3
GO:0050832,6,2,4
GO:0048667,10,2,5
GO:0042447,5,2,4
GO:0019585,8,1,3
GO:0046931,6,1,1
GO:0046865,7,1,3
GO:0150037,15,2,0
GO:1990359,6,2,1
GO:0060509,9,1,0
GO:1902644,5,1,3
GO:0006427,11,1,0
GO:0098886,8,1,0
GO:0098728,7,2,1
GO:0045740,9,3,1
GO:0071223,8,3,0
GO:1902686,9,2,1
GO:0098963,10,1,1
GO:0072006,7,2,7
GO:0006398,10,2,0
GO:0060491,6,3,1
GO:0002086,8,2,0
GO:0043157,5,1,0
GO:0070071,6,1,2
GO:0010799,9,2,2
GO:1902749,7,2,4
GO:0002317,12,1,3
GO:0150012,14,4,0
GO:1902855,9,2,2
GO:0034144,17,4,0
GO:0061880,11,2,1
GO:1903689,11,3,2
GO:0030862,9,3,0
GO:0016131,6,2,1
GO:1905384,8,2,1
GO:1903036,6,3,3
GO:1901003,7,3,1
GO:0007493,11,2,0
GO:0050434,5,3,0
GO:0031953,10,3,1
GO:0090289,6,2,2
GO:0002777,10,2,3
GO:1901862,6,3,2
GO:0022602,4,3,13
GO:1904231,6,2,0
GO:0002325,10,2,2
GO:0019646,8,3,4
GO:0046473,7,1,1
GO:1902104,12,5,1
GO:0099074,7,2,0
GO:0043131,11,2,2
GO:0009178,10,3,3
GO:0006582,5,3,1
GO:0046718,5,2,5
GO:0015848,6,2,1
GO:0048682,13,3,4
GO:0002467,5,2,3
GO:2001112,6,2,1
GO:1903679,13,3,0
GO:0030705,5,1,3
GO:0045342,5,1,3
GO:1901175,8,1,1
GO:0006699,8,4,3
GO:0045815,11,2,1
GO:1903512,9,2,0
GO:0050673,3,1,21
GO:0051044,9,5,0
GO:0044691,6,2,0
GO:0097029,9,2,0
GO:0032898,2,1,4
GO:0048297,15,3,0
GO:1905429,5,3,1
GO:0098780,4,1,1
GO:0090152,9,2,0
GO:1903625,9,4,1
GO:0035589,7,1,0
GO:1990790,4,1,1
GO:1900461,12,2,0
GO:0032388,6,4,14
GO:0055082,3,2,10
GO:2000843,9,3,1
GO:0016042,4,2,7
GO:0099638,8,3,3
GO:0010810,5,2,5
GO:0045901,11,3,0
GO:0030855,5,2,24
GO:0042363,5,2,3
GO:0015910,10,4,0
GO:1900139,13,3,0
GO:2000320,16,4,1
GO:0070942,6,2,3
GO:0019542,10,2,0
GO:0010457,9,2,2
GO:0071467,5,2,2
GO:0006478,8,2,0
GO:0010839,7,3,0
GO:0008627,7,2,4
GO:0035743,9,1,2
GO:1900180,7,2,5
GO:0061824,8,1,0
GO:0031627,8,1,0
GO:0140455,8,1,1
GO:2001252,7,3,6
GO:0060529,9,4,0
GO:0036089,7,3,1
GO:0071444,5,2,0
GO:1905515,8,1,3
GO:0043279,5,1,6
GO:0072180,12,3,1
GO:2001140,8,3,2
GO:2000050,8,2,4
GO:0140206,9,2,0
GO:0019389,6,1,1
GO:0031022,7,3,0
GO:1903489,8,5,0
GO:0009067,9,3,5
GO:2000195,10,3,0
GO:0032675,9,2,2
GO:0033861,6,2,0
GO:2000560,9,3,0
GO:0002040,10,1,7
GO:0006067,6,1,1
GO:0001976,7,2,6
GO:0086100,6,1,1
GO:0099084,7,2,2
GO:0150102,7,2,0
GO:0002715,9,3,5
GO:0051168,7,1,4
GO:0033326,6,2,0
GO:0090130,2,1,3
GO:0031214,4,2,6
GO:0035394,10,2,1
GO:0006413,7,2,5
GO:0086054,10,2,0
GO:0035585,8,1,0
GO:0045795,7,1,0
GO:0002874,8,3,1
GO:0006210,9,2,0
GO:0099178,10,2,0
GO:0007291,8,3,0
GO:0033489,8,1,0
GO:0010881,14,2,0
GO:2000176,12,4,0
GO:0043060,10,2,1
GO:0021539,10,2,0
GO:1903019,7,3,3
GO:0070092,10,2,2
GO:0031123,8,1,8
GO:0051260,7,1,5
GO:0031580,6,2,2
GO:0015819,9,2,0
GO:1900045,13,3,0
GO:1904316,5,4,1
GO:0003351,5,3,3
GO:0060395,8,2,3
GO:0009226,7,3,6
GO:0043482,4,3,1
GO:1990765,8,2,2
GO:0060013,4,1,0
GO:1904925,8,2,1
GO:0045670,9,2,2
GO:0046247,7,3,1
GO:1904044,8,3,1
GO:1903914,8,4,0
GO:0051788,5,1,1
GO:0001704,7,2,4
GO:0072073,7,2,5
GO:1904924,8,2,0
GO:0070150,12,2,0
GO:0048619,9,2,0
GO:0120163,6,4,0
GO:0071031,12,1,0
GO:0017192,9,2,0
GO:0034033,9,3,3
GO:0072377,9,2,0
GO:1905217,5,1,0
GO:1902153,7,2,0
GO:0071494,8,2,0
GO:0010636,8,4,0
GO:2000194,9,3,3
GO:0021550,9,2,4
GO:2000772,5,2,2
GO:0140694,6,1,11
GO:1901575,3,2,18
GO:2000303,9,3,3
GO:0001802,8,3,2
GO:0021831,14,3,0
GO:0000054,8,5,4
GO:1904010,3,1,0
GO:0043417,8,4,0
GO:2000138,10,3,2
GO:0036465,7,3,5
GO:0008228,8,2,2
GO:0043415,7,3,1
GO:0006434,11,1,1
GO:0070303,8,3,1
GO:0007314,11,3,1
GO:0035965,9,1,0
GO:0106381,12,2,1
GO:0045023,4,1,3
GO:0120042,7,3,0
GO:0072215,8,2,3
GO:0090168,7,3,0
GO:0060701,9,3,1
GO:0010760,10,4,0
GO:0070124,8,2,0
GO:0048546,7,2,7
GO:0038115,8,1,0
GO:0009435,11,3,3
GO:0007099,10,3,4
GO:1902174,8,3,0
GO:0099630,9,2,0
GO:0070221,5,1,0
GO:0010845,12,4,0
GO:1904029,10,2,3
GO:0015735,8,2,1
GO:0051946,12,3,1
GO:0098911,10,3,1
GO:0009062,8,3,8
GO:0048008,8,1,6
GO:0051701,3,1,7
GO:0048731,4,2,24
GO:1900729,9,2,1
GO:0035332,8,3,0
GO:0098828,11,4,1
GO:0090362,10,3,0
GO:0051968,11,3,1
GO:0010829,11,3,1
GO:2000736,5,2,5
GO:0007398,4,1,4
GO:0030209,9,4,0
GO:0071044,11,2,1
GO:0060718,5,2,1
GO:0072265,9,2,1
GO:0046083,8,1,1
GO:0003264,10,2,2
GO:1904073,11,3,1
GO:0032747,10,3,0
GO:0009642,5,1,6
GO:1903487,7,4,1
GO:0050808,5,1,16
GO:1901463,6,3,2
GO:0097195,4,1,0
GO:2000286,8,2,0
GO:0045954,11,4,3
GO:0090031,9,3,2
GO:0097497,8,1,0
GO:0071679,14,1,0
GO:0098902,6,2,1
GO:0036493,12,2,1
GO:0005513,6,2,0
GO:0009953,6,1,7
GO:0060419,7,2,5
GO:0031099,3,1,3
GO:0150153,11,3,0
GO:0006705,7,3,1
GO:1901684,5,2,0
GO:0051963,7,3,7
GO:1902260,13,2,0
GO:0035814,8,4,0
GO:0061178,11,2,2
GO:1903884,10,2,1
GO:0048536,7,1,1
GO:0005996,4,2,5
GO:0099156,5,1,0
GO:0010763,7,3,1
GO:0071230,5,2,8
GO:2000851,13,3,1
GO:0043252,6,1,0
GO:0035709,6,1,2
GO:0030539,8,3,1
GO:0062030,9,3,0
GO:0008215,7,1,3
GO:0043247,8,2,5
GO:0061171,4,1,2
GO:0007214,5,1,0
GO:0070060,9,1,0
GO:1903580,12,3,2
GO:1904582,6,3,0
GO:0034514,7,1,0
GO:1990832,8,1,0
GO:0045907,9,3,1
GO:1990882,11,2,1
GO:0009113,8,3,5
GO:1903729,6,2,6
GO:0033364,7,1,1
GO:0051545,9,3,0
GO:1904409,7,2,1
GO:0032967,6,4,0
GO:0008015,4,1,8
GO:1902046,8,3,0
GO:1903073,9,4,0
GO:0002068,8,2,3
GO:0051056,8,2,9
GO:0140246,6,1,1
GO:0071398,6,3,5
GO:0061105,11,3,1
GO:0009237,3,1,1
GO:0002270,4,1,1
GO:0015730,11,1,0
GO:0036265,9,1,3
GO:0071704,2,1,25
GO:0051133,9,2,3
GO:0098704,7,2,1
GO:1902460,6,2,2
GO:0009608,5,1,1
GO:0050869,8,3,3
GO:0032785,11,3,1
GO:0002076,5,2,0
GO:0097291,5,1,0
GO:0009948,7,2,6
GO:0060582,6,2,1
GO:0086002,8,2,2
GO:0070979,11,1,0
GO:1902957,12,3,0
GO:0002880,8,2,1
GO:0051177,7,1,4
GO:0010663,8,3,1
GO:0045348,8,3,0
GO:0016203,6,2,0
GO:0007351,8,2,1
GO:0071495,3,1,4
GO:0007088,8,4,3
GO:0019043,3,2,1
GO:0044539,10,3,4
GO:0003430,13,3,0
GO:0030510,10,3,2
GO:0036486,10,1,0
GO:0060382,8,2,1
GO:0007220,5,1,0
GO:0060695,9,2,0
GO:0000722,9,2,3
GO:0006874,6,2,5
GO:0003143,8,5,2
GO:0033619,6,1,3
GO:1990646,7,2,0
GO:1905598,9,2,0
GO:0046642,10,4,3
GO:0009070,9,3,4
GO:0015755,9,1,1
GO:0070231,7,1,8
GO:0060350,8,1,2
GO:0006551,9,2,2
GO:0008219,2,1,1
GO:0010700,10,3,0
GO:0031446,10,2,1
GO:0032887,9,3,1
GO:1990169,6,2,1
GO:0002864,8,3,3
GO:0048565,6,2,10
GO:0031344,5,2,5
GO:0046496,9,1,4
GO:0043496,5,1,1
GO:0000491,7,1,2
GO:0071421,9,3,2
GO:1904869,10,2,1
GO:0051460,11,4,0
GO:0051447,6,4,2
GO:0098943,8,5,0
GO:1903597,9,3,0
GO:0030007,6,2,0
GO:0039689,9,1,0
GO:0005991,6,1,2
GO:0099637,7,2,5
GO:0038154,7,1,0
GO:0034379,8,1,0
GO:0072579,8,2,0
GO:1902616,7,2,0
GO:1903862,9,3,0
GO:0015908,8,2,8
GO:0036316,9,3,0
GO:0060566,11,4,1
GO:1904103,8,2,1
GO:0032446,8,1,6
GO:0019606,10,2,0
GO:0015712,6,2,1
GO:0010739,8,3,0
GO:0002091,9,3,1
GO:0140122,7,2,1
GO:0030203,5,1,4
GO:0072702,4,2,1
GO:0072156,11,2,1
GO:1904002,5,2,1
GO:0104004,3,1,1
GO:0048511,1,1,4
GO:0060164,10,2,1
GO:0006452,8,1,2
GO:0015938,11,4,0
GO:0016445,8,2,3
GO:0005975,3,2,12
GO:0021740,9,1,0
GO:1905715,10,2,1
GO:0036018,6,2,1
GO:0030950,7,2,0
GO:0001768,6,2,3
GO:0051043,8,4,2
GO:0007440,8,2,1
GO:0071333,8,3,2
GO:1990739,4,1,2
GO:0072244,10,3,1
GO:1902202,9,2,2
GO:0009107,9,5,0
GO:0060839,7,2,4
GO:0003376,6,2,0
GO:0034285,5,1,2
GO:0032970,4,2,3
GO:0097499,7,1,3
GO:1904234,6,2,0
GO:0050829,7,1,2
GO:0042364,5,2,4
GO:1901632,6,2,2
GO:0035437,8,2,2
GO:0034633,8,2,0
GO:0006204,11,3,0
GO:0060981,11,2,0
GO:0002358,7,2,0
GO:2000595,11,2,1
GO:0006351,8,2,13
GO:1904343,10,3,0
GO:0032200,6,1,4
GO:0035883,8,1,6
GO:0000741,6,2,1
GO:0042823,7,6,1
GO:1904690,12,3,2
GO:0006054,6,4,2
GO:1904527,6,2,0
GO:0060459,7,1,1
GO:0150137,7,1,2
GO:0045633,11,3,1
GO:0071963,7,2,0
GO:0070370,6,2,0
GO:0061983,5,1,1
GO:0002865,9,4,1
GO:1904322,6,5,0
GO:0006970,3,2,6
GO:0045065,10,1,3
GO:1903791,8,2,0
GO:0032604,7,3,3
GO:0120158,6,4,0
GO:0045598,5,2,3
GO:0046356,12,5,0
GO:0010874,9,2,2
GO:0060767,8,2,4
GO:0097050,6,1,3
GO:0071867,5,1,3
GO:1901995,8,4,2
GO:0048007,5,2,0
GO:0032412,7,1,12
GO:0021659,12,2,0
GO:0080163,10,1,0
GO:0001655,5,1,2
GO:0080170,5,1,0
GO:2000723,11,4,0
GO:1903377,10,4,1
GO:0070786,7,3,1
GO:0006260,7,1,6
GO:0070342,4,1,0
GO:1905795,7,4,0
GO:0070458,6,3,0
GO:0006940,7,2,6
GO:0032043,8,2,0
GO:0070478,12,1,0
GO:0001938,7,3,2
GO:0017148,10,4,7
GO:0045338,7,2,2
GO:0021523,11,1,1
GO:1902407,8,2,1
GO:0045087,7,2,14
GO:0170039,6,3,7
GO:0006313,8,2,1
GO:0030207,9,3,0
GO:0060244,6,2,0
GO:0070950,10,2,2
GO:0001944,6,2,10
GO:1905164,7,3,0
GO:1902605,6,1,0
GO:0043105,6,2,0
GO:1903108,10,3,1
GO:1903932,5,1,1
GO:1901825,10,1,2
GO:0090287,5,2,9
GO:1901991,8,4,4
GO:0001781,6,4,3
GO:0032912,11,3,0
GO:0071076,9,1,0
GO:0002273,9,2,0
GO:0035265,3,2,7
GO:0019395,8,2,6
GO:0014048,9,4,3
GO:0006157,10,2,0
GO:0010041,6,1,1
GO:0021551,7,2,1
GO:0060545,7,3,0
GO:0032627,7,1,3
GO:0032716,10,3,0
GO:0071244,5,3,0
GO:2000557,10,3,1
GO:0097435,4,1,15
GO:1901857,7,3,2
GO:0033141,11,3,0
GO:1904937,9,1,0
GO:0042144,7,1,0
GO:0000732,8,2,0
GO:0009205,9,2,5
GO:0050796,10,3,3
GO:0001770,6,2,0
GO:0048390,6,2,1
GO:0044650,5,1,1
GO:0060178,4,2,0
GO:0001832,9,2,2
GO:0050906,5,2,5
GO:2000819,9,2,1
GO:0030490,10,2,2
GO:0006720,5,1,8
GO:0007015,7,2,10
GO:1903710,7,2,0
GO:0097332,3,1,0
GO:0009229,7,3,0
GO:0070960,8,4,1
GO:0001525,9,2,9
GO:0061078,13,2,0
GO:0002291,7,1,3
GO:2000448,9,3,0
GO:0050953,5,1,2
GO:0045988,8,3,1
GO:0090407,5,2,13
GO:0035089,5,2,1
GO:0043304,10,3,2
GO:0090294,11,2,1
GO:0046325,12,3,0
GO:0030201,7,1,1
GO:1904557,9,2,1
GO:1902217,6,1,2
GO:0051661,5,2,0
GO:1902100,10,3,2
GO:0034231,10,1,0
GO:0033123,11,4,1
GO:0140105,7,1,0
GO:0097553,9,1,3
GO:0090087,7,2,1
GO:0033045,7,3,4
GO:0110076,6,3,0
GO:0032105,6,3,1
GO:0031944,8,5,1
GO:0042636,5,3,0
GO:0042796,11,2,0
GO:1902685,5,3,0
GO:0008589,7,2,3
GO:0061888,12,3,2
GO:0006163,8,2,10
GO:0035330,7,2,2
GO:0023041,5,1,1
GO:0060174,7,2,0
GO:2001017,10,3,2
GO:2000827,10,2,2
GO:0015014,9,2,0
GO:1903167,5,1,1
GO:1905516,5,3,0
GO:0033147,11,3,0
GO:0051877,6,1,0
GO:0035712,8,1,2
GO:0072560,11,2,0
GO:0032712,10,3,0
GO:0001974,3,1,4
GO:0098901,6,2,6
GO:1905188,13,3,0
GO:0000353,14,2,0
GO:0045951,10,3,0
GO:0046782,4,2,2
GO:0043686,6,1,0
GO:0010661,7,3,2
GO:0060221,12,1,1
GO:0002678,8,3,1
GO:0097745,11,3,0
GO:1905775,11,3,0
GO:0060283,10,4,0
GO:0010624,10,2,3
GO:0051051,5,3,18
GO:0071549,9,3,0
GO:0045912,6,3,8
GO:0150105,6,1,4
GO:0035499,7,5,0
GO:0001408,8,1,2
GO:0055007,8,3,9
GO:0030534,3,1,5
GO:1905146,7,1,3
GO:0060964,12,2,2
GO:0055023,10,3,2
GO:0021783,8,3,3
GO:0061520,10,1,0
GO:0072523,5,6,4
GO:0042592,1,1,4
GO:1990437,11,1,1
GO:0016107,8,2,1
GO:0051303,4,3,3
GO:0061484,4,1,0
GO:0072298,10,3,1
GO:2000283,8,4,1
GO:1904220,5,1,1
GO:0042271,12,1,0
GO:0009447,8,2,0
GO:0042953,7,2,2
GO:0032092,5,2,4
GO:0042596,4,1,3
GO:0002488,6,1,1
GO:0032688,11,3,0
GO:1901615,3,1,20
GO:0072289,12,3,0
GO:0061072,10,2,0
GO:0097166,10,2,2
GO:0003273,10,2,0
GO:0015937,11,4,0
GO:0031915,11,1,1
GO:0032885,7,4,2
GO:0043697,3,2,2
GO:0046443,9,1,1
GO:0050849,9,3,1
GO:0046331,6,1,0
GO:0006857,6,2,5
GO:0010701,10,3,0
GO:0120036,5,1,10
GO:1905737,12,3,0
GO:0009095,8,1,1
GO:0048512,4,2,3
GO:1903749,9,3,1
GO:0015842,8,2,0
GO:0097734,5,1,2
GO:0031645,6,3,3
GO:1905171,8,3,0
GO:1900747,10,4,0
GO:0098759,6,2,1
GO:0001550,11,4,0
GO:0051344,6,2,0
GO:0070902,12,2,0
GO:0140041,7,2,1
GO:0009211,9,1,5
GO:0002545,6,1,2
GO:0016038,7,1,0
GO:1904019,5,1,12
GO:0022404,3,2,1
GO:2001035,10,2,1
GO:0120040,6,2,2
GO:0048659,4,1,4
GO:0061333,7,2,2
GO:2000701,14,2,2
GO:0048246,7,2,3
GO:0060575,7,2,2
GO:0045609,13,4,0
GO:0090162,4,1,2
GO:1902622,8,2,4
GO:0015808,8,2,1
GO:0045643,10,2,1
GO:2000755,10,4,0
GO:0009253,7,2,0
GO:0072566,8,1,2
GO:0031144,3,1,0
GO:0071415,6,3,1
GO:0036075,3,1,1
GO:1903200,6,2,0
GO:0097746,6,3,4
GO:0021822,16,3,0
GO:0050679,6,3,13
GO:0061245,3,1,1
GO:0019637,4,2,20
GO:2000451,12,3,1
GO:2001032,10,2,2
GO:0042275,9,1,0
GO:0002681,11,2,1
GO:0046985,8,4,0
GO:0018190,8,2,1
GO:0007270,9,1,0
GO:1903044,6,1,2
GO:0035803,7,2,1
GO:0000463,11,1,1
GO:0051658,5,2,0
GO:1902994,8,2,1
GO:0070858,10,5,0
GO:0006520,3,2,12
GO:0001502,7,3,0
GO:0009161,8,1,5
GO:0055064,5,2,1
GO:0048738,7,2,10
GO:0042339,7,2,2
GO:0045576,5,1,4
GO:0045717,10,5,1
GO:1904448,10,4,1
GO:0070859,10,5,0
GO:0036261,10,2,0
GO:0006589,8,4,0
GO:0006424,11,1,0
GO:0120008,11,3,0
GO:0048878,2,1,7
GO:0072055,7,2,1
GO:1905327,5,1,0
GO:0032771,6,1,1
GO:0030431,2,1,1
GO:0072176,8,2,2
GO:1904803,10,2,0
GO:0048327,12,2,0
GO:1904025,11,5,0
GO:1902963,11,3,0
GO:2000570,11,3,0
GO:0060271,7,3,11
GO:0060816,12,1,0
GO:0032026,5,1,1
GO:0140499,15,6,1
GO:0048709,9,2,6
GO:1902910,9,4,0
GO:0015887,8,5,0
GO:0060456,6,3,5
GO:0032306,11,3,1
GO:0014044,10,2,1
GO:0045198,8,4,1
GO:0099526,6,1,0
GO:1900143,8,3,0
GO:0106101,7,1,0
GO:0050805,10,4,5
GO:0072034,12,5,0
GO:2000699,14,2,2
GO:0007442,8,3,1
GO:0010833,8,1,4
GO:0006097,8,2,0
GO:1905505,10,3,0
GO:0048298,15,3,0
GO:2000378,6,3,4
GO:0031327,6,4,20
GO:0009101,6,4,11
GO:0017004,6,1,3
GO:0061047,10,4,0
GO:0070646,8,1,3
GO:0071258,5,2,0
GO:0061081,11,2,3
GO:0006178,10,2,0
