"ENSEMBL","GO"
"ENSG00000060491","GO:0001558"
"ENSG00000060558","GO:0001508"
"ENSG00000060566","GO:0002675"
"ENSG00000060642","GO:0006506"
"ENSG00000060656","GO:0006470"
"ENSG00000060688","GO:0000375"
"ENSG00000060709","GO:0007274"
"ENSG00000060718","GO:0001502"
"ENSG00000060762","GO:0006850"
"ENSG00000060971","GO:0000038"
"ENSG00000060982","GO:0000082"
"ENSG00000061273","GO:0000122"
"ENSG00000061337","GO:0007049"
"ENSG00000061455","GO:0000122"
"ENSG00000061492","GO:0009948"
"ENSG00000061656","GO:0007283"
"ENSG00000061676","GO:0000902"
"ENSG00000061794","GO:0032543"
"ENSG00000061918","GO:0006182"
"ENSG00000061936","GO:0000380"
"ENSG00000061938","GO:0006468"
"ENSG00000061987","GO:0006895"
"ENSG00000062038","GO:0000902"
"ENSG00000062194","GO:0006351"
"ENSG00000062282","GO:0006071"
"ENSG00000062370","GO:0006357"
"ENSG00000062485","GO:0005975"
"ENSG00000062524","GO:0006468"
"ENSG00000062582","GO:0008150"
"ENSG00000062598","GO:0006909"
"ENSG00000062650","GO:0000070"
"ENSG00000062716","GO:0000045"
"ENSG00000062725","GO:0006886"
"ENSG00000062822","GO:0000731"
"ENSG00000063015","GO:0008344"
"ENSG00000063046","GO:0006413"
"ENSG00000063127","GO:0006836"
"ENSG00000063169","GO:0006338"
"ENSG00000063176","GO:0001568"
"ENSG00000063177","GO:0002181"
"ENSG00000063180","GO:0006730"
"ENSG00000063241","GO:0031648"
"ENSG00000063244","GO:0000398"
"ENSG00000063245","GO:0001701"
"ENSG00000063322","GO:0006357"
"ENSG00000063438","GO:0006357"
"ENSG00000063515","GO:0006357"
"ENSG00000063587","GO:0006357"
"ENSG00000063601","GO:0006661"
"ENSG00000063660","GO:0014037"
"ENSG00000063761","GO:0007005"
"ENSG00000063854","GO:0006749"
"ENSG00000063978","GO:0043161"
"ENSG00000064012","GO:0001525"
"ENSG00000064042","GO:0001934"
"ENSG00000064102","GO:0007052"
"ENSG00000064115","GO:0032024"
"ENSG00000064195","GO:0001568"
"ENSG00000064199","GO:0003351"
"ENSG00000064201","GO:0007010"
"ENSG00000064205","GO:0007155"
"ENSG00000064218","GO:0006357"
"ENSG00000064225","GO:0006486"
"ENSG00000064270","GO:0006828"
"ENSG00000064300","GO:0001678"
"ENSG00000064309","GO:0001708"
"ENSG00000064313","GO:0000086"
"ENSG00000064393","GO:0000122"
"ENSG00000064419","GO:0006606"
"ENSG00000064490","GO:0006357"
"ENSG00000064545","GO:0032526"
"ENSG00000064547","GO:0007186"
"ENSG00000064601","GO:0006508"
"ENSG00000064607","GO:0006397"
"ENSG00000064651","GO:0006811"
"ENSG00000064652","GO:0015031"
"ENSG00000064655","GO:0006281"
"ENSG00000064666","GO:0006909"
"ENSG00000064687","GO:0006909"
"ENSG00000064692","GO:0008219"
"ENSG00000064703","GO:0000122"
"ENSG00000064726","GO:0007517"
"ENSG00000064763","GO:0010025"
"ENSG00000064787","GO:0042552"
"ENSG00000064835","GO:0000122"
"ENSG00000064886","GO:0005975"
"ENSG00000064932","GO:0002281"
"ENSG00000064933","GO:0006298"
"ENSG00000064961","GO:0006325"
"ENSG00000064989","GO:0001525"
"ENSG00000064995","GO:0006366"
"ENSG00000064999","GO:0006929"
"ENSG00000065000","GO:0006623"
"ENSG00000065029","GO:0006357"
"ENSG00000065054","GO:0065003"
"ENSG00000065057","GO:0006285"
"ENSG00000065135","GO:0007049"
"ENSG00000065150","GO:0002753"
"ENSG00000065154","GO:0007601"
"ENSG00000065183","GO:0030490"
"ENSG00000065243","GO:0006468"
"ENSG00000065268","GO:0006261"
"ENSG00000065308","GO:0006616"
"ENSG00000065320","GO:0006357"
"ENSG00000065325","GO:0007166"
"ENSG00000065328","GO:0006270"
"ENSG00000065357","GO:0006654"
"ENSG00000065361","GO:0003197"
"ENSG00000065371","GO:0001932"
"ENSG00000065427","GO:0002276"
"ENSG00000065457","GO:0008033"
"ENSG00000065485","GO:0006457"
"ENSG00000065491","GO:0090630"
"ENSG00000065518","GO:0006120"
"ENSG00000065526","GO:0000122"
"ENSG00000065534","GO:0006468"
"ENSG00000065548","GO:0002181"
"ENSG00000065559","GO:0000165"
"ENSG00000065600","GO:0006821"
"ENSG00000065609","GO:0015031"
"ENSG00000065613","GO:0006468"
"ENSG00000065615","GO:0003032"
"ENSG00000065618","GO:0007160"
"ENSG00000065621","GO:0006749"
"ENSG00000065665","GO:0006616"
"ENSG00000065675","GO:0001558"
"ENSG00000065717","GO:0007165"
"ENSG00000065802","GO:0001818"
"ENSG00000065833","GO:0005975"
"ENSG00000065882","GO:0090630"
"ENSG00000065883","GO:0000380"
"ENSG00000065911","GO:0035999"
"ENSG00000065923","GO:0006811"
"ENSG00000065970","GO:0006357"
"ENSG00000065978","GO:0006355"
"ENSG00000065989","GO:0006198"
"ENSG00000066027","GO:0006470"
"ENSG00000066032","GO:0007010"
"ENSG00000066044","GO:0006606"
"ENSG00000066056","GO:0001525"
"ENSG00000066084","GO:0007399"
"ENSG00000066117","GO:0006337"
"ENSG00000066135","GO:0006338"
"ENSG00000066136","GO:0006355"
"ENSG00000066230","GO:0006811"
"ENSG00000066248","GO:0007399"
"ENSG00000066279","GO:0001764"
"ENSG00000066294","GO:0002250"
"ENSG00000066322","GO:0006636"
"ENSG00000066336","GO:0000122"
"ENSG00000066379","GO:0006139"
"ENSG00000066405","GO:0007155"
"ENSG00000066422","GO:0006355"
"ENSG00000066427","GO:0000226"
"ENSG00000066455","GO:0000301"
"ENSG00000066468","GO:0000122"
"ENSG00000066557","GO:0007165"
"ENSG00000066583","GO:0008150"
"ENSG00000066629","GO:0000226"
"ENSG00000066651","GO:0030488"
"ENSG00000066654","GO:0006400"
"ENSG00000066735","GO:0001560"
"ENSG00000066739","GO:0000045"
"ENSG00000066777","GO:0006486"
"ENSG00000066813","GO:0006633"
"ENSG00000066827","GO:0002244"
"ENSG00000066855","GO:0000266"
"ENSG00000066923","GO:0007062"
"ENSG00000066926","GO:0006091"
"ENSG00000066933","GO:0007601"
"ENSG00000067048","GO:0007276"
"ENSG00000067057","GO:0006002"
"ENSG00000067064","GO:0006695"
"ENSG00000067066","GO:0000122"
"ENSG00000067082","GO:0006357"
"ENSG00000067113","GO:0006644"
"ENSG00000067141","GO:0001764"
"ENSG00000067167","GO:0006613"
"ENSG00000067177","GO:0005977"
"ENSG00000067182","GO:0003176"
"ENSG00000067191","GO:0007268"
"ENSG00000067208","GO:0007049"
"ENSG00000067221","GO:0006869"
"ENSG00000067225","GO:0006096"
"ENSG00000067248","GO:0001731"
"ENSG00000067334","GO:0006396"
"ENSG00000067365","GO:0006338"
"ENSG00000067369","GO:0000077"
"ENSG00000067445","GO:0000122"
"ENSG00000067533","GO:0000460"
"ENSG00000067560","GO:0000902"
"ENSG00000067596","GO:0000390"
"ENSG00000067606","GO:0000226"
"ENSG00000067646","GO:0006357"
"ENSG00000067704","GO:0006418"
"ENSG00000067715","GO:0005513"
"ENSG00000067798","GO:0007026"
"ENSG00000067829","GO:0005975"
"ENSG00000067836","GO:0007420"
"ENSG00000067840","GO:0006508"
"ENSG00000067842","GO:0034220"
"ENSG00000067900","GO:0000281"
"ENSG00000067955","GO:0000122"
"ENSG00000067992","GO:0006006"
"ENSG00000068001","GO:0000302"
"ENSG00000068024","GO:0000122"
"ENSG00000068028","GO:0007049"
"ENSG00000068078","GO:0000165"
"ENSG00000068079","GO:0002281"
"ENSG00000068120","GO:0015937"
"ENSG00000068137","GO:0007165"
"ENSG00000068305","GO:0000002"
"ENSG00000068308","GO:0014033"
"ENSG00000068323","GO:0002250"
"ENSG00000068354","GO:0006914"
"ENSG00000068366","GO:0001676"
"ENSG00000068383","GO:0043647"
"ENSG00000068394","GO:0000398"
"ENSG00000068400","GO:0008150"
"ENSG00000068438","GO:0002128"
"ENSG00000068489","GO:0051726"
"ENSG00000068615","GO:0051205"
"ENSG00000068650","GO:0001701"
"ENSG00000068654","GO:0006360"
"ENSG00000068724","GO:0006879"
"ENSG00000068745","GO:0016310"
"ENSG00000068784","GO:0006139"
"ENSG00000068796","GO:0000226"
"ENSG00000068831","GO:0001558"
"ENSG00000068878","GO:0006281"
"ENSG00000068885","GO:0001649"
"ENSG00000068903","GO:0000122"
"ENSG00000068912","GO:0030433"
"ENSG00000068971","GO:0006470"
"ENSG00000068976","GO:0005977"
"ENSG00000069011","GO:0001501"
"ENSG00000069018","GO:0007338"
"ENSG00000069020","GO:0006508"
"ENSG00000069122","GO:0003094"
"ENSG00000069188","GO:0007156"
"ENSG00000069206","GO:0006508"
"ENSG00000069248","GO:0000972"
"ENSG00000069275","GO:0000724"
"ENSG00000069329","GO:0006886"
"ENSG00000069345","GO:0008284"
"ENSG00000069399","GO:0002268"
"ENSG00000069424","GO:0070995"
"ENSG00000069431","GO:0001508"
"ENSG00000069482","GO:0007218"
"ENSG00000069493","GO:0007166"
"ENSG00000069509","GO:0000422"
"ENSG00000069535","GO:0009410"
"ENSG00000069667","GO:0001525"
"ENSG00000069696","GO:0001662"
"ENSG00000069702","GO:0001666"
"ENSG00000069764","GO:0001516"
"ENSG00000069812","GO:0000122"
"ENSG00000069849","GO:0006883"
"ENSG00000069869","GO:0006511"
"ENSG00000069943","GO:0006506"
"ENSG00000069956","GO:0000165"
"ENSG00000069966","GO:0007165"
"ENSG00000069974","GO:0006887"
"ENSG00000069998","GO:0046474"
"ENSG00000070010","GO:0001501"
"ENSG00000070018","GO:0001933"
"ENSG00000070019","GO:0006182"
"ENSG00000070031","GO:0002024"
"ENSG00000070047","GO:0016567"
"ENSG00000070061","GO:0002098"
"ENSG00000070081","GO:0007264"
"ENSG00000070087","GO:0010633"
"ENSG00000070159","GO:0000165"
"ENSG00000070182","GO:0030036"
"ENSG00000070190","GO:0006470"
"ENSG00000070193","GO:0000132"
"ENSG00000070214","GO:0006656"
"ENSG00000070269","GO:0051604"
"ENSG00000070366","GO:0000184"
"ENSG00000070367","GO:0000281"
"ENSG00000070371","GO:0000278"
"ENSG00000070388","GO:0001934"
"ENSG00000070404","GO:0001503"
"ENSG00000070413","GO:0007155"
"ENSG00000070423","GO:0006511"
"ENSG00000070444","GO:0000122"
"ENSG00000070476","GO:0006357"
"ENSG00000070495","GO:0001822"
"ENSG00000070501","GO:0001701"
"ENSG00000070526","GO:0006486"
"ENSG00000070540","GO:0000045"
"ENSG00000070601","GO:0008277"
"ENSG00000070610","GO:0005975"
"ENSG00000070614","GO:0003279"
"ENSG00000070669","GO:0006529"
"ENSG00000070718","GO:0006886"
"ENSG00000070729","GO:0001895"
"ENSG00000070731","GO:0006486"
"ENSG00000070748","GO:0006656"
"ENSG00000070756","GO:0000184"
"ENSG00000070759","GO:0006468"
"ENSG00000070761","GO:0018095"
"ENSG00000070770","GO:0006915"
"ENSG00000070778","GO:0006470"
"ENSG00000070785","GO:0002183"
"ENSG00000070808","GO:0000082"
"ENSG00000070814","GO:0001501"
"ENSG00000070831","GO:0003161"
"ENSG00000070882","GO:0006699"
"ENSG00000070886","GO:0006468"
"ENSG00000070915","GO:0002021"
"ENSG00000070950","GO:0006281"
"ENSG00000070961","GO:0001818"
"ENSG00000070985","GO:0019722"
"ENSG00000071051","GO:0001771"
"ENSG00000071054","GO:0000165"
"ENSG00000071073","GO:0006486"
"ENSG00000071082","GO:0002181"
"ENSG00000071127","GO:0002446"
"ENSG00000071189","GO:0006886"
"ENSG00000071203","GO:0007166"
"ENSG00000071205","GO:0007010"
"ENSG00000071242","GO:0001556"
"ENSG00000071243","GO:0006338"
"ENSG00000071246","GO:0001525"
"ENSG00000071282","GO:0000122"
"ENSG00000071462","GO:0006325"
"ENSG00000071537","GO:0006641"
"ENSG00000071539","GO:0001556"
"ENSG00000071553","GO:0006879"
"ENSG00000071564","GO:0000122"
"ENSG00000071575","GO:0006469"
"ENSG00000071626","GO:0001893"
"ENSG00000071655","GO:0000122"
"ENSG00000071677","GO:0001894"
"ENSG00000071794","GO:0006281"
"ENSG00000071859","GO:0006325"
"ENSG00000071889","GO:0019732"
"ENSG00000071894","GO:0006378"
"ENSG00000071909","GO:0007601"
"ENSG00000071967","GO:0006879"
"ENSG00000071991","GO:0000902"
"ENSG00000071994","GO:0006915"
"ENSG00000072041","GO:0003333"
"ENSG00000072042","GO:0001523"
"ENSG00000072062","GO:0001707"
"ENSG00000072071","GO:0007157"
"ENSG00000072080","GO:0001501"
"ENSG00000072110","GO:0007015"
"ENSG00000072121","GO:0000281"
"ENSG00000072133","GO:0006978"
"ENSG00000072134","GO:0006897"
"ENSG00000072135","GO:0001825"
"ENSG00000072163","GO:0007229"
"ENSG00000072182","GO:0001662"
"ENSG00000072195","GO:0007517"
"ENSG00000072201","GO:0006511"
"ENSG00000072210","GO:0006081"
"ENSG00000072274","GO:0001666"
"ENSG00000072310","GO:0000122"
"ENSG00000072315","GO:0006816"
"ENSG00000072364","GO:0007286"
"ENSG00000072401","GO:0000122"
"ENSG00000072415","GO:0002011"
"ENSG00000072422","GO:0006897"
"ENSG00000072501","GO:0000070"
"ENSG00000072506","GO:0006550"
"ENSG00000072518","GO:0000226"
"ENSG00000072571","GO:0006898"
"ENSG00000072609","GO:0006511"
"ENSG00000072657","GO:0006508"
"ENSG00000072682","GO:0018401"
"ENSG00000072694","GO:0001811"
"ENSG00000072736","GO:0000122"
"ENSG00000072756","GO:0001680"
"ENSG00000072778","GO:0001659"
"ENSG00000072786","GO:0006468"
"ENSG00000072803","GO:0000132"
"ENSG00000072818","GO:0015031"
"ENSG00000072832","GO:0006139"
"ENSG00000072840","GO:0001501"
"ENSG00000072849","GO:0001967"
"ENSG00000072858","GO:0050658"
"ENSG00000072864","GO:0000132"
"ENSG00000072952","GO:0019934"
"ENSG00000072954","GO:0007029"
"ENSG00000072958","GO:0006886"
"ENSG00000073008","GO:0002860"
"ENSG00000073050","GO:0000012"
"ENSG00000073060","GO:0001935"
"ENSG00000073067","GO:0006082"
"ENSG00000073111","GO:0000727"
"ENSG00000073146","GO:0007141"
"ENSG00000073150","GO:0002931"
"ENSG00000073169","GO:0018117"
"ENSG00000073282","GO:0000122"
"ENSG00000073331","GO:0002753"
"ENSG00000073350","GO:0006887"
"ENSG00000073417","GO:0006198"
"ENSG00000073464","GO:0006821"
"ENSG00000073536","GO:0000027"
"ENSG00000073578","GO:0006099"
"ENSG00000073584","GO:0006337"
"ENSG00000073605","GO:0031640"
"ENSG00000073614","GO:0000122"
"ENSG00000073670","GO:0006508"
"ENSG00000073711","GO:0006470"
"ENSG00000073712","GO:0007155"
"ENSG00000073734","GO:0006631"
"ENSG00000073737","GO:0008202"
"ENSG00000073754","GO:0002376"
"ENSG00000073756","GO:0001516"
"ENSG00000073792","GO:0001817"
"ENSG00000073803","GO:0006468"
"ENSG00000073849","GO:0006054"
"ENSG00000073861","GO:0000122"
"ENSG00000073910","GO:0000902"
"ENSG00000073921","GO:0006879"
"ENSG00000073969","GO:0001921"
"ENSG00000074047","GO:0000122"
"ENSG00000074054","GO:0000226"
"ENSG00000074071","GO:0032543"
"ENSG00000074181","GO:0000122"
"ENSG00000074201","GO:0000387"
"ENSG00000074219","GO:0001570"
"ENSG00000074266","GO:0000122"
"ENSG00000074276","GO:0007156"
"ENSG00000074317","GO:0007268"
"ENSG00000074319","GO:0000122"
"ENSG00000074356","GO:0006370"
"ENSG00000074370","GO:0006816"
"ENSG00000074410","GO:0006730"
"ENSG00000074416","GO:0006629"
"ENSG00000074527","GO:0009887"
"ENSG00000074582","GO:0007005"
"ENSG00000074590","GO:0006468"
"ENSG00000074603","GO:0006508"
"ENSG00000074621","GO:0006811"
"ENSG00000074657","GO:0006355"
"ENSG00000074660","GO:0006707"
"ENSG00000074695","GO:0006457"
"ENSG00000074696","GO:0007249"
"ENSG00000074706","GO:0006979"
"ENSG00000074755","GO:0006325"
"ENSG00000074771","GO:0001659"
"ENSG00000074800","GO:0000122"
"ENSG00000074803","GO:0006811"
"ENSG00000074842","GO:0001525"
"ENSG00000074855","GO:0006821"
"ENSG00000074935","GO:0000226"
"ENSG00000074964","GO:0030036"
"ENSG00000074966","GO:0001819"
"ENSG00000075043","GO:0007268"
"ENSG00000075073","GO:0006936"
"ENSG00000075089","GO:0006338"
"ENSG00000075131","GO:0000076"
"ENSG00000075142","GO:0001508"
"ENSG00000075151","GO:0006413"
"ENSG00000075188","GO:0006913"
"ENSG00000075213","GO:0001755"
"ENSG00000075218","GO:0006977"
"ENSG00000075223","GO:0001755"
"ENSG00000075239","GO:0001889"
"ENSG00000075240","GO:0006915"
"ENSG00000075275","GO:0001736"
"ENSG00000075290","GO:0007165"
"ENSG00000075292","GO:0008380"
"ENSG00000075303","GO:0006810"
"ENSG00000075336","GO:0006886"
"ENSG00000075340","GO:0007416"
"ENSG00000075388","GO:0001502"
"ENSG00000075391","GO:0002021"
"ENSG00000075399","GO:0015986"
"ENSG00000075407","GO:0006355"
"ENSG00000075413","GO:0006468"
"ENSG00000075415","GO:0035435"
"ENSG00000075426","GO:0000902"
"ENSG00000075429","GO:0019226"
"ENSG00000075461","GO:0019226"
"ENSG00000075539","GO:0000902"
"ENSG00000075568","GO:0008150"
"ENSG00000075618","GO:0007043"
"ENSG00000075624","GO:0000079"
"ENSG00000075643","GO:0006777"
"ENSG00000075651","GO:0006654"
"ENSG00000075673","GO:0006883"
"ENSG00000075702","GO:0002052"
"ENSG00000075711","GO:0000122"
"ENSG00000075785","GO:0000045"
"ENSG00000075790","GO:0001649"
"ENSG00000075826","GO:0006886"
"ENSG00000075856","GO:0000244"
"ENSG00000075884","GO:0007165"
"ENSG00000075886","GO:0000226"
"ENSG00000075891","GO:0001655"
"ENSG00000075914","GO:0000467"
"ENSG00000075945","GO:0007017"
"ENSG00000075975","GO:0002862"
"ENSG00000076003","GO:0000727"
"ENSG00000076043","GO:0006139"
"ENSG00000076053","GO:0000381"
"ENSG00000076067","GO:0006396"
"ENSG00000076108","GO:0000183"
"ENSG00000076201","GO:0010633"
"ENSG00000076242","GO:0000289"
"ENSG00000076248","GO:0006281"
"ENSG00000076258","GO:0042178"
"ENSG00000076321","GO:0006895"
"ENSG00000076344","GO:0007186"
"ENSG00000076351","GO:0006879"
"ENSG00000076356","GO:0001756"
"ENSG00000076382","GO:0000070"
"ENSG00000076513","GO:0002091"
"ENSG00000076554","GO:0009653"
"ENSG00000076555","GO:0006084"
"ENSG00000076604","GO:0006915"
"ENSG00000076641","GO:0002250"
"ENSG00000076650","GO:0000398"
"ENSG00000076662","GO:0006909"
"ENSG00000076685","GO:0000255"
"ENSG00000076706","GO:0001525"
"ENSG00000076716","GO:0009966"
"ENSG00000076770","GO:0006397"
"ENSG00000076826","GO:0000076"
"ENSG00000076864","GO:0002250"
"ENSG00000076924","GO:0000349"
"ENSG00000076928","GO:0007186"
"ENSG00000076944","GO:0001909"
"ENSG00000076984","GO:0006915"
"ENSG00000077009","GO:0009435"
"ENSG00000077044","GO:0006654"
"ENSG00000077063","GO:0050807"
"ENSG00000077080","GO:0006325"
"ENSG00000077092","GO:0000122"
"ENSG00000077097","GO:0000712"
"ENSG00000077147","GO:0072657"
"ENSG00000077150","GO:0002268"
"ENSG00000077152","GO:0000209"
"ENSG00000077157","GO:0006937"
"ENSG00000077232","GO:0001933"
"ENSG00000077235","GO:0006383"
"ENSG00000077238","GO:0002532"
"ENSG00000077254","GO:0006511"
"ENSG00000077264","GO:0000165"
"ENSG00000077274","GO:0001578"
"ENSG00000077279","GO:0001764"
"ENSG00000077312","GO:0000398"
"ENSG00000077327","GO:0003351"
"ENSG00000077348","GO:0006364"
"ENSG00000077380","GO:0007018"
"ENSG00000077420","GO:0002291"
"ENSG00000077454","GO:0001765"
"ENSG00000077463","GO:0000122"
"ENSG00000077498","GO:0006583"
"ENSG00000077514","GO:0000731"
"ENSG00000077522","GO:0007155"
"ENSG00000077549","GO:0000902"
"ENSG00000077585","GO:0006914"
"ENSG00000077616","GO:0006508"
"ENSG00000077684","GO:0001558"
"ENSG00000077713","GO:0055085"
"ENSG00000077721","GO:0000086"
"ENSG00000077782","GO:0000165"
"ENSG00000077800","GO:0006457"
"ENSG00000077935","GO:0007062"
"ENSG00000077942","GO:0001933"
"ENSG00000077943","GO:0001656"
"ENSG00000077984","GO:0006955"
"ENSG00000078018","GO:0000226"
"ENSG00000078043","GO:0006351"
"ENSG00000078053","GO:0006897"
"ENSG00000078061","GO:0000165"
"ENSG00000078070","GO:0006552"
"ENSG00000078081","GO:0002250"
"ENSG00000078098","GO:0001525"
"ENSG00000078114","GO:0071691"
"ENSG00000078124","GO:0006954"
"ENSG00000078140","GO:0000209"
"ENSG00000078142","GO:0000045"
"ENSG00000078177","GO:0006259"
"ENSG00000078237","GO:0000423"
"ENSG00000078246","GO:0001843"
"ENSG00000078269","GO:0006661"
"ENSG00000078295","GO:0006171"
"ENSG00000078304","GO:0006470"
"ENSG00000078328","GO:0000381"
"ENSG00000078369","GO:0007165"
"ENSG00000078399","GO:0006351"
"ENSG00000078401","GO:0000122"
"ENSG00000078403","GO:0006357"
"ENSG00000078487","GO:0007127"
"ENSG00000078549","GO:0007166"
"ENSG00000078579","GO:0001934"
"ENSG00000078589","GO:0007200"
"ENSG00000078596","GO:0002317"
"ENSG00000078618","GO:0006508"
"ENSG00000078668","GO:0007283"
"ENSG00000078674","GO:0001764"
"ENSG00000078687","GO:0035195"
"ENSG00000078699","GO:0000122"
"ENSG00000078725","GO:0001662"
"ENSG00000078747","GO:0001558"
"ENSG00000078795","GO:0008150"
"ENSG00000078804","GO:0000045"
"ENSG00000078808","GO:0009650"
"ENSG00000078900","GO:0001822"
"ENSG00000078902","GO:0006511"
"ENSG00000078967","GO:0006511"
"ENSG00000079102","GO:0006351"
"ENSG00000079112","GO:0000902"
"ENSG00000079134","GO:0000018"
"ENSG00000079150","GO:0018208"
"ENSG00000079156","GO:0006699"
"ENSG00000079215","GO:0001504"
"ENSG00000079246","GO:0000723"
"ENSG00000079257","GO:0006954"
"ENSG00000079263","GO:0006357"
"ENSG00000079277","GO:0006417"
"ENSG00000079308","GO:0010761"
"ENSG00000079332","GO:0003400"
"ENSG00000079335","GO:0000226"
"ENSG00000079337","GO:0001525"
"ENSG00000079385","GO:0001525"
"ENSG00000079387","GO:0006508"
"ENSG00000079393","GO:0006470"
"ENSG00000079432","GO:0006357"
"ENSG00000079435","GO:0006468"
"ENSG00000079459","GO:0006694"
"ENSG00000079462","GO:0006629"
"ENSG00000079482","GO:0006930"
"ENSG00000079557","GO:0050821"
"ENSG00000079616","GO:0000278"
"ENSG00000079689","GO:0008150"
"ENSG00000079691","GO:0007015"
"ENSG00000079739","GO:0005975"
"ENSG00000079785","GO:0000245"
"ENSG00000079805","GO:0000086"
"ENSG00000079819","GO:0007049"
"ENSG00000079841","GO:0006886"
"ENSG00000079931","GO:0006589"
"ENSG00000079950","GO:0001916"
"ENSG00000079974","GO:0006886"
"ENSG00000079999","GO:0001701"
"ENSG00000080031","GO:0006470"
"ENSG00000080166","GO:0002052"
"ENSG00000080189","GO:0010629"
"ENSG00000080200","GO:0002088"
"ENSG00000080224","GO:0006468"
"ENSG00000080293","GO:0002024"
"ENSG00000080298","GO:0006351"
"ENSG00000080345","GO:0000122"
"ENSG00000080371","GO:0006886"
"ENSG00000080493","GO:0006814"
"ENSG00000080503","GO:0000122"
"ENSG00000080511","GO:0006694"
"ENSG00000080546","GO:0016239"
"ENSG00000080561","GO:0010508"
"ENSG00000080572","GO:0003341"
"ENSG00000080573","GO:0007160"
"ENSG00000080603","GO:0006338"
"ENSG00000080608","GO:0006417"
"ENSG00000080618","GO:0003331"
"ENSG00000080644","GO:0006811"
"ENSG00000080709","GO:0006813"
"ENSG00000080802","GO:0000289"
"ENSG00000080815","GO:0000045"
"ENSG00000080819","GO:0006782"
"ENSG00000080823","GO:0006468"
"ENSG00000080824","GO:0001764"
"ENSG00000080839","GO:0000122"
"ENSG00000080845","GO:0023052"
"ENSG00000080854","GO:0007155"
"ENSG00000080910","GO:0006956"
"ENSG00000080986","GO:0000070"
"ENSG00000081014","GO:0006605"
"ENSG00000081019","GO:0006338"
