,root,d+,d-
GO:0003099,5,2,1
GO:0009637,5,1,1
GO:1905289,5,2,1
GO:0072282,5,4,2
GO:0043060,4,2,1
GO:0033599,5,2,2
GO:0045687,5,3,4
GO:0014054,4,5,0
GO:0006701,4,4,2
GO:0071275,6,2,0
GO:1904645,4,2,1
GO:0060998,3,2,2
GO:0150063,5,1,2
GO:0045639,4,3,4
GO:0044866,8,1,1
GO:0051384,6,1,5
GO:1990414,8,1,0
GO:0019375,6,2,1
GO:0060439,4,2,2
GO:0032348,5,5,0
GO:0008625,5,1,4
GO:0086100,4,1,1
GO:0061983,3,1,1
GO:0051231,3,4,3
GO:0043416,4,4,3
GO:0097720,6,1,4
GO:1904837,6,1,2
GO:1902605,6,1,0
GO:0043251,6,1,0
GO:0032481,4,3,2
GO:0006735,8,1,1
GO:0015692,7,1,0
GO:2001247,5,5,0
GO:0045108,4,2,1
GO:0062033,5,4,2
GO:0110023,5,3,0
GO:0046902,4,3,5
GO:0018342,4,2,2
GO:0006062,7,2,0
GO:1904899,5,3,0
GO:0099611,3,1,0
GO:0038084,6,2,6
GO:0090273,5,2,2
GO:0051103,6,2,1
GO:0070473,5,3,0
GO:0001797,7,3,1
GO:0033059,2,2,3
GO:0090036,5,2,2
GO:0014011,5,2,3
GO:0003250,5,2,2
GO:0043267,4,3,1
GO:1904425,5,2,0
GO:0007124,3,2,2
GO:0006457,2,2,9
GO:1902856,7,3,0
GO:0072388,6,3,1
GO:0035645,5,2,0
GO:0046704,7,2,1
GO:1904754,6,3,0
GO:0071266,8,1,0
GO:0061138,3,2,8
GO:0031123,7,1,8
GO:1903523,3,3,1
GO:1904358,6,3,1
GO:0048704,5,3,2
GO:1902145,3,3,1
GO:0002001,5,3,3
GO:0034654,4,2,7
GO:1900081,5,5,1
GO:0060842,5,1,1
GO:0003093,5,3,2
GO:0060739,5,2,0
GO:2000491,4,3,0
GO:0050968,5,2,0
GO:0010044,5,1,1
GO:0050908,5,3,0
GO:1901032,4,3,1
GO:1904526,5,1,2
GO:0033505,4,3,1
GO:0044843,4,1,4
GO:0043270,3,3,7
GO:0099554,6,2,1
GO:0036526,6,2,0
GO:0021775,6,2,0
GO:0034696,5,1,0
GO:0044794,2,2,1
GO:0042817,4,3,0
GO:0070339,6,1,4
GO:0038033,5,3,0
GO:0002424,4,2,4
GO:0050920,3,3,12
GO:0010734,6,3,0
GO:0097499,7,1,3
GO:0061037,3,4,1
GO:0033396,6,1,0
GO:0072171,5,2,3
GO:0010186,4,3,0
GO:1903282,6,1,1
GO:1905524,9,3,0
GO:0009988,3,1,2
GO:0021879,5,2,6
GO:0071400,6,2,0
GO:0046710,7,2,1
GO:0006885,2,2,3
GO:0031289,5,2,1
GO:0009650,6,1,0
GO:0002580,4,2,3
GO:0000079,5,2,2
GO:0014033,5,2,3
GO:0120178,6,1,5
GO:0051105,5,2,3
GO:0070143,7,2,0
GO:0042982,4,1,2
GO:0042755,4,1,4
GO:0000244,7,1,0
GO:0019218,5,2,7
GO:0002829,4,3,2
GO:0022417,3,2,0
GO:1905938,3,4,1
GO:1904910,3,2,1
GO:0006106,7,1,1
GO:0060101,5,4,0
GO:0009125,6,2,4
GO:0002548,4,3,3
GO:0042774,7,1,0
GO:0048598,3,2,41
GO:2001015,4,3,1
GO:0042532,6,4,0
GO:0003418,6,2,2
GO:2000757,7,3,0
GO:1903713,4,3,1
GO:0000365,9,1,1
GO:0060577,6,1,0
GO:0006846,8,1,0
GO:0006651,6,2,1
GO:0090649,3,2,1
GO:0001172,6,2,1
GO:0150115,5,1,5
GO:1901507,4,3,1
GO:0051121,6,1,1
GO:0030323,4,2,3
GO:0050778,3,4,18
GO:0010882,6,2,1
GO:0048483,4,2,6
GO:0006688,6,3,4
GO:1901246,5,2,2
GO:0033564,7,1,1
GO:0014841,6,1,3
GO:0097352,5,2,4
GO:0035395,5,3,0
GO:0099541,6,1,3
GO:0003011,5,1,1
GO:0060628,4,3,1
GO:2000533,3,3,0
GO:0034105,3,3,2
GO:0007141,5,2,0
GO:0070508,7,1,2
GO:0032620,3,1,4
GO:0009223,6,4,6
GO:1902102,4,4,3
GO:0090309,5,3,0
GO:0010817,3,1,5
GO:0042431,5,1,0
GO:0021527,4,3,0
GO:0038083,7,2,3
GO:0007343,3,2,3
GO:0045575,5,1,1
GO:1903061,6,4,0
GO:0120222,3,2,0
GO:0034114,5,2,2
GO:0046126,7,3,1
GO:0032026,5,1,1
GO:0001519,5,1,0
GO:0022004,2,2,0
GO:0050962,4,3,1
GO:0003327,5,2,0
GO:1904259,5,4,1
GO:0060840,4,1,2
GO:0051970,4,4,1
GO:0021503,4,3,0
GO:0062126,3,3,1
GO:0072168,5,3,0
GO:0110119,4,3,0
GO:0036438,4,1,0
GO:1904022,6,3,0
GO:0071220,5,2,1
GO:0000921,6,3,0
GO:0051294,4,2,2
GO:0046883,3,5,8
GO:0007200,4,1,9
GO:0019835,2,1,1
GO:0046498,4,5,0
GO:0006570,5,2,4
GO:0140331,6,2,0
GO:0021830,7,1,2
GO:0009966,3,4,56
GO:0009620,3,1,4
GO:0050863,5,2,9
GO:0021599,4,2,0
GO:1903496,5,3,0
GO:0042303,2,1,2
GO:0002431,5,1,4
GO:0060729,5,1,2
GO:0009629,3,1,2
GO:0030852,6,2,4
GO:2000480,9,2,0
GO:0002507,2,2,12
GO:0030809,4,4,1
GO:0051170,6,1,2
GO:0010719,3,4,2
GO:0090274,5,3,0
GO:0071104,5,1,1
GO:0010533,7,3,2
GO:0061311,4,2,4
GO:2000722,5,3,2
GO:0043921,3,2,1
GO:0141061,3,1,1
GO:0019081,2,2,5
GO:0072070,6,1,4
GO:0035493,4,2,3
GO:0048662,4,3,1
GO:0030209,5,4,0
GO:0006654,6,2,2
GO:1905562,6,2,2
GO:0006360,7,1,6
GO:0033319,4,2,1
GO:0040007,1,1,6
GO:0030325,5,2,2
GO:0042407,7,1,2
GO:0035602,6,2,0
GO:0017183,7,1,0
GO:1903577,5,4,0
GO:0035589,5,1,0
GO:0097343,6,1,1
GO:2000525,4,3,1
GO:0098038,4,1,0
GO:0072011,5,3,0
GO:0032227,4,3,0
GO:0032095,4,2,2
GO:0048304,4,3,0
GO:1904884,5,3,0
GO:0072197,4,3,0
GO:0006783,4,3,4
GO:0043149,5,2,3
GO:0099515,5,1,2
GO:0086012,6,2,8
GO:0051006,7,2,0
GO:0045636,4,3,0
GO:1904938,7,2,0
GO:0002407,4,2,4
GO:0042117,4,1,2
GO:0019222,2,2,18
GO:0021840,5,2,1
GO:0032400,4,1,2
GO:0019748,2,1,7
GO:0002279,5,2,4
GO:0009165,6,2,13
GO:1904747,3,4,1
GO:1904565,4,3,1
GO:0034121,5,2,4
GO:0072308,5,3,0
GO:0051123,8,2,3
GO:0035022,6,3,0
GO:0009299,7,2,1
GO:0055092,4,1,1
GO:1903748,5,3,1
GO:2001286,5,2,2
GO:0051130,3,3,32
GO:0051726,3,2,6
GO:0042275,7,1,0
GO:0019049,4,2,0
GO:0006579,5,2,1
GO:0007030,5,2,6
GO:0010917,5,2,0
GO:0060374,6,1,3
GO:0060319,5,2,1
GO:0044539,5,3,4
GO:0072303,6,3,0
GO:0018146,5,3,0
GO:0051716,2,2,12
GO:1904585,5,1,1
GO:1905144,4,3,1
GO:0060986,4,2,5
GO:0045585,7,3,0
GO:1903341,3,4,1
GO:0097065,4,1,2
GO:0060007,5,1,0
GO:0010646,3,2,11
GO:1904887,6,1,0
GO:0090158,5,2,2
GO:0090272,4,3,0
GO:0048025,6,4,0
GO:0033147,5,3,0
GO:0001112,7,2,1
GO:0010986,3,3,3
GO:0006569,6,4,3
GO:0010774,5,2,0
GO:0099538,5,1,1
GO:0072189,4,3,5
GO:0002249,3,1,3
GO:0048678,4,1,1
GO:0009111,4,3,2
GO:0060489,6,1,0
GO:0002707,5,3,3
GO:0034761,5,4,1
GO:0046476,5,3,2
GO:0030901,3,2,5
GO:0007076,4,3,2
GO:1903321,7,3,4
GO:0070781,4,4,0
GO:0042659,4,2,8
GO:0031584,8,1,0
GO:0043931,3,2,1
GO:0043249,4,2,1
GO:0044818,5,2,2
GO:0050727,4,3,9
GO:0099109,5,1,0
GO:0090382,5,1,5
GO:0001835,4,2,0
GO:0015736,6,1,1
GO:0048265,3,1,1
GO:1900543,5,3,4
GO:0070106,5,1,0
GO:0097749,5,1,1
GO:0009792,4,1,2
GO:0048262,5,2,2
GO:0009085,6,2,1
GO:1903944,6,3,0
GO:0071108,9,1,2
GO:0060843,5,1,0
GO:0046486,4,1,4
GO:0061780,4,3,0
GO:0009583,4,3,5
GO:0035983,4,4,1
GO:0010988,4,2,2
GO:0030207,5,3,0
GO:0003032,4,2,1
GO:0014006,5,3,1
GO:0019348,5,1,2
GO:0071798,5,3,1
GO:0002542,6,4,0
GO:0060313,3,4,0
GO:0015913,6,2,1
GO:0051259,6,1,8
GO:0110057,5,2,1
GO:0140112,4,1,1
GO:1904868,7,1,2
GO:0046597,4,3,1
GO:1905505,6,3,0
GO:0032263,7,2,0
GO:0045136,3,1,2
GO:0002787,5,4,0
GO:0035188,3,2,1
GO:1903959,5,3,4
GO:0050900,2,2,10
GO:0120040,5,2,2
GO:1901722,4,2,5
GO:1990646,6,2,0
GO:0006768,3,6,0
GO:0034763,3,4,7
GO:2000846,5,2,4
GO:0009436,5,3,0
GO:0032692,4,3,2
GO:0031280,5,2,2
GO:0090325,3,3,2
GO:1901673,6,3,0
GO:0046545,4,2,1
GO:0051004,6,1,2
GO:1900103,4,4,3
GO:0045603,5,3,0
GO:2000514,7,2,7
GO:0010836,6,2,0
GO:0070574,5,3,0
GO:0060458,5,1,1
GO:0033380,9,1,1
GO:2000858,7,2,2
GO:0106217,6,1,0
GO:0016126,5,3,4
GO:2000673,6,3,0
GO:0009205,7,2,5
GO:1905709,4,1,1
GO:1904587,4,2,3
GO:0002298,8,2,2
GO:2000118,5,2,2
GO:0051126,5,4,1
GO:0060253,4,4,1
GO:2000535,4,2,1
GO:0008104,4,1,28
GO:0008591,6,2,1
GO:0006417,5,3,13
GO:0006064,7,2,2
GO:0072497,5,1,5
GO:1904751,5,3,0
GO:0042730,4,1,3
GO:0019060,4,2,0
GO:0007314,4,3,1
GO:0051503,8,1,11
GO:0003158,5,1,3
GO:0070588,5,3,9
GO:1901979,7,2,2
GO:0106118,6,2,3
GO:0031638,6,1,3
GO:0035247,7,1,2
GO:0060092,5,2,1
GO:0002906,4,3,0
GO:0000480,8,2,0
GO:0060055,4,2,1
GO:0032208,6,5,0
GO:0009086,6,3,1
GO:0072513,4,2,0
GO:0045648,5,3,0
GO:0015821,6,3,0
GO:0034050,4,2,0
GO:0035543,4,4,0
GO:1901301,5,2,1
GO:0061727,5,2,1
GO:0001992,5,1,0
GO:1903284,4,2,0
GO:1901741,4,3,0
GO:1901671,6,2,0
GO:0098942,7,2,0
GO:0045343,5,2,2
GO:1905274,7,2,0
GO:0032898,2,1,4
GO:1904881,4,2,0
GO:0035924,5,1,4
GO:1990386,5,2,0
GO:0042640,3,2,3
GO:0006066,3,2,9
GO:0090205,4,4,1
GO:1903779,6,2,3
GO:0070130,6,3,0
GO:1905693,5,3,1
GO:0046485,4,2,2
GO:0042391,3,1,19
GO:0035441,4,2,1
GO:0031947,5,4,1
GO:0034504,6,1,8
GO:0061438,3,2,1
GO:1905908,5,4,0
GO:0071623,5,3,1
GO:0030150,5,4,0
GO:0006915,4,1,23
GO:0002534,3,2,3
GO:0036525,5,2,5
GO:0060040,4,3,2
GO:0019048,2,2,1
GO:0051602,3,1,2
GO:0055089,4,1,0
GO:0002879,6,3,0
GO:0034147,5,2,1
GO:0042365,5,2,2
GO:0060411,3,3,4
GO:0006386,7,2,0
GO:0002398,7,1,0
GO:0009214,7,2,2
GO:0090024,5,4,0
GO:1901361,4,2,24
GO:0070586,5,2,1
GO:0048254,4,1,0
GO:0001996,5,2,1
GO:0032148,9,1,0
GO:1990926,4,1,2
GO:0006353,6,2,7
GO:0010918,5,2,0
GO:1902894,6,4,0
GO:0060377,6,3,0
GO:1903055,4,3,4
GO:0031327,4,4,17
GO:1902742,3,2,8
GO:0072016,6,2,0
GO:0000957,6,2,5
GO:0042461,5,2,3
GO:0021972,7,2,0
GO:0006572,6,3,0
GO:0009146,7,2,2
GO:0045761,5,2,3
GO:1900923,5,3,1
GO:0042414,7,1,1
GO:0034475,8,1,0
GO:0006185,8,3,0
GO:0032210,6,3,2
GO:0052314,4,1,0
GO:0060284,4,2,17
GO:0005975,3,2,12
GO:0051946,6,3,1
GO:0071962,5,2,1
GO:0060010,3,3,0
GO:1903318,5,4,1
GO:0035635,5,1,2
GO:0071559,4,1,1
GO:0010629,5,3,11
GO:0002032,6,2,0
GO:0010592,5,4,0
GO:0071657,4,3,0
GO:0000350,6,2,0
GO:1903011,3,4,0
GO:0002859,6,4,0
GO:0006188,8,3,2
GO:0060255,3,2,11
GO:0002336,5,2,0
GO:0033598,4,2,4
GO:1902017,5,3,4
GO:0061314,5,2,1
GO:0051160,7,2,0
GO:1902618,4,2,0
GO:1903830,5,3,1
GO:2000607,5,3,0
GO:2001236,5,2,4
GO:1904936,5,1,1
GO:0002479,6,1,0
GO:0007283,3,2,4
GO:0032647,5,2,2
GO:0051341,4,1,12
GO:0097750,6,2,0
GO:0000086,5,2,3
GO:0014717,4,3,1
GO:0071528,7,1,0
GO:1990656,5,1,2
GO:0035127,5,2,2
GO:0072165,5,1,1
GO:0001941,5,2,10
GO:1990092,6,1,0
GO:0002093,4,4,1
GO:1904911,2,3,0
GO:1902725,5,2,0
GO:1990173,7,1,1
GO:1903896,5,3,0
GO:1905513,2,3,0
GO:2000552,5,4,0
GO:0046391,5,1,1
GO:0043382,4,5,0
GO:1905916,4,4,1
GO:1905899,4,2,0
GO:0002554,3,4,0
GO:2000545,5,4,0
GO:0006563,6,1,4
GO:0072193,6,2,3
GO:0036520,5,1,0
GO:1902686,4,2,1
GO:0071926,5,1,1
GO:0050974,4,3,3
GO:0033240,3,3,3
GO:0035372,8,1,5
GO:0003186,5,2,1
GO:0048490,5,2,2
GO:0072677,5,1,5
GO:0019953,2,1,3
GO:0061036,3,4,1
GO:0031126,7,2,3
GO:0071661,4,3,1
GO:0051891,4,4,0
GO:0046782,3,2,2
GO:0009891,3,3,12
GO:0060414,5,3,0
GO:0030264,5,2,0
GO:1990442,5,2,2
GO:0045835,4,5,1
GO:0021984,3,2,4
GO:0018364,5,1,0
GO:0046519,5,1,6
GO:0071504,5,3,0
GO:0008630,5,2,4
GO:0006681,5,2,2
GO:0050882,4,1,0
GO:0032097,4,3,1
GO:0051321,2,3,4
GO:0002486,7,1,0
GO:0021591,4,2,3
GO:0017015,5,3,2
GO:0033007,4,5,0
GO:0098943,4,5,0
GO:0036315,5,4,3
GO:0009048,8,2,1
GO:0038178,4,2,0
GO:0003263,4,2,2
GO:0035305,6,3,2
GO:0032463,6,3,0
GO:0141013,4,3,0
GO:2001056,8,2,2
GO:0045616,5,2,2
GO:0051209,4,2,5
GO:0060802,4,2,0
GO:0071229,4,2,3
GO:0043585,5,2,0
GO:0060675,6,2,3
GO:0030219,5,1,4
GO:1904026,5,3,2
GO:0006244,6,3,2
GO:0070368,3,4,0
GO:1904748,3,3,6
GO:0015804,6,1,13
GO:0007530,3,1,5
GO:0070902,8,2,0
GO:0006884,3,2,3
GO:0042487,6,2,2
GO:0060265,3,7,0
GO:0019471,4,4,2
GO:0021796,4,3,0
GO:0034514,6,1,0
GO:0021589,3,3,0
GO:0034381,2,2,8
GO:0042795,8,2,3
GO:0032213,4,3,1
GO:0014005,5,3,0
GO:0009071,6,3,4
GO:1901575,3,2,18
GO:0045960,5,4,0
GO:0048160,4,1,0
GO:0060681,5,3,1
GO:0072232,5,2,0
GO:0006616,5,2,0
GO:1902170,5,1,1
GO:0048546,4,2,7
GO:0002654,4,4,1
GO:1903793,4,3,1
GO:0042743,4,1,6
GO:0033108,6,2,4
GO:0001975,6,1,0
GO:1901193,5,3,1
GO:0060668,4,2,0
GO:0014008,6,4,0
GO:0021785,8,1,1
GO:0051497,6,3,0
GO:0060588,4,4,0
GO:0045900,6,3,3
GO:2000779,5,2,4
GO:0140039,3,2,0
GO:0023019,3,2,0
GO:2000689,3,3,1
GO:0061181,5,3,3
GO:1903914,4,4,0
GO:0140739,7,1,0
GO:0001510,4,2,5
GO:1901346,4,2,0
GO:0040017,2,3,3
GO:0051306,4,3,3
GO:0032079,6,2,0
GO:0002854,6,4,0
GO:0030308,3,4,6
GO:0044375,5,1,0
GO:0061104,6,3,0
GO:1903862,5,3,0
GO:0000960,4,3,2
GO:0043302,4,4,4
GO:0010506,4,2,5
GO:1904059,3,3,0
GO:0000472,8,3,0
GO:0034137,5,3,0
GO:0002855,5,3,3
GO:0061205,3,2,0
GO:0006909,4,1,8
GO:0033626,4,2,0
GO:1901646,5,3,0
GO:1905550,5,2,2
GO:0044804,5,1,1
GO:1903008,5,2,8
GO:0044314,10,1,0
GO:0015015,6,2,0
GO:0099625,6,1,2
GO:0006954,4,1,12
GO:0043954,4,1,4
GO:1901339,7,2,2
GO:0010982,4,2,2
GO:2000786,5,5,0
GO:0001770,5,2,0
GO:0072423,6,1,3
GO:2000301,5,3,0
GO:0010623,3,3,2
GO:0009896,3,3,12
GO:1904589,5,2,1
GO:0009895,3,3,11
GO:0070120,5,1,0
GO:0140231,4,3,0
GO:1902076,7,2,1
GO:0019661,6,2,3
GO:0010754,5,3,0
GO:0061309,4,2,1
GO:0006014,5,1,1
GO:0006421,6,1,1
GO:0007064,4,1,4
GO:0070730,6,4,0
GO:0071072,5,4,2
GO:2000309,5,3,0
GO:0021588,3,3,0
GO:0106072,5,3,1
GO:0002724,5,3,4
GO:0090231,6,2,3
GO:0007389,2,2,11
GO:0010705,4,2,0
GO:0061358,3,5,0
GO:0002673,5,2,6
GO:2000609,4,3,1
GO:0098829,5,1,0
GO:2001223,5,3,0
GO:0060830,5,2,0
GO:0042088,5,1,5
GO:1905606,6,3,2
GO:0002029,5,2,3
GO:0090035,5,3,0
GO:1904723,5,3,0
GO:0070183,7,2,0
GO:0006955,2,2,16
GO:0003301,4,3,1
GO:0043543,5,1,9
GO:2001199,5,3,0
GO:0071338,4,3,0
GO:1900235,5,3,0
GO:0006355,6,3,16
GO:0045445,4,2,7
GO:1990036,4,2,3
GO:0021618,4,2,0
GO:0046499,4,2,0
GO:0002138,4,3,4
GO:1904851,5,4,0
GO:0034109,4,1,6
GO:0170035,6,2,6
GO:0060686,3,4,0
GO:0140121,6,1,2
GO:2001151,4,4,1
GO:0045823,4,3,3
GO:0060582,4,2,1
GO:0010643,3,1,0
GO:0140591,7,1,0
GO:0001680,8,1,0
GO:1904843,5,3,0
GO:1900220,5,2,0
GO:0071697,3,2,2
GO:0072714,4,1,1
GO:0048382,3,3,1
GO:0062196,5,1,0
GO:0002696,3,4,5
GO:0045019,4,4,0
GO:1903445,6,2,0
GO:0006148,8,2,0
GO:2000147,3,4,2
GO:0032527,5,1,4
GO:0090162,4,1,2
GO:0009967,3,5,44
GO:0014904,5,2,2
GO:1990790,4,1,1
GO:1902883,3,3,2
GO:1905667,4,3,0
GO:0042700,4,1,0
GO:0051659,4,2,0
GO:0009753,4,2,1
GO:0015787,5,2,0
GO:0120223,4,2,0
GO:0051017,5,2,6
GO:0097067,5,2,1
GO:0015760,6,2,0
GO:0000019,6,2,3
GO:0007224,4,1,10
GO:0035383,3,2,2
GO:0060425,4,2,5
GO:0090281,5,3,1
GO:0071225,5,3,0
GO:0000379,7,2,0
GO:0007616,5,1,0
GO:0021558,5,1,1
GO:0060927,6,2,2
GO:0006168,6,2,0
GO:0006452,6,1,2
GO:0009113,6,3,5
GO:0030885,4,2,2
GO:0045605,4,4,2
GO:0016236,4,1,15
GO:0000395,7,2,0
GO:1902072,4,4,0
GO:0097502,3,1,1
GO:0030850,4,3,9
GO:0001578,4,1,1
GO:0072243,5,2,3
GO:1901827,6,2,0
GO:0042373,4,2,3
GO:0006402,6,3,7
GO:0036060,8,1,0
GO:0035350,4,2,1
GO:0072080,5,2,13
GO:1902261,7,2,0
GO:0043372,8,4,2
GO:0060081,4,1,2
GO:0055082,3,2,10
GO:0061580,6,1,0
GO:0002335,6,1,2
GO:0140895,7,1,4
GO:0007495,4,2,0
GO:0035162,5,2,1
GO:0015888,5,4,1
GO:0002544,5,1,6
GO:0032774,5,4,13
GO:2000572,5,3,0
GO:0030073,5,2,4
GO:0007210,3,2,0
GO:2000124,5,2,0
GO:0016261,7,2,0
GO:1904683,7,2,3
GO:0044806,8,1,0
GO:0071896,7,1,1
GO:0032304,4,4,1
GO:0014832,7,1,1
GO:0046877,4,4,2
GO:2001302,4,4,1
GO:0006695,6,3,5
GO:0009730,4,2,1
GO:0043666,6,2,5
GO:0046072,7,2,1
GO:0038145,5,2,3
GO:0000245,6,2,4
GO:0002438,4,2,4
GO:0051594,7,2,2
GO:1902000,6,3,0
GO:0061343,3,2,1
GO:0030810,4,4,1
GO:0060148,2,3,1
GO:0033967,8,1,1
GO:0008292,5,2,0
GO:0061159,4,2,0
GO:0060097,6,2,0
GO:2000984,6,2,0
GO:0035196,8,1,5
GO:0060928,6,2,0
GO:0022028,4,2,2
GO:0060781,4,2,1
GO:0007418,3,2,2
GO:1904400,5,1,1
GO:1903706,3,4,5
GO:0072069,5,2,1
GO:0035335,6,1,1
GO:2000857,5,3,1
GO:2000563,8,4,0
GO:2000636,6,3,0
GO:0016132,4,2,0
GO:0022008,4,2,5
GO:0061105,5,3,1
GO:0072109,5,2,3
GO:0001974,3,1,4
GO:1905099,6,2,1
GO:2000224,6,3,1
GO:1903612,5,2,0
GO:0036506,4,1,1
GO:0008033,6,3,6
GO:1903941,3,3,0
GO:0001779,5,2,4
GO:0015817,5,3,1
GO:0062208,4,4,11
GO:0070212,6,1,0
GO:1905780,4,3,1
GO:0007621,4,1,0
GO:0000027,6,3,2
GO:0051102,7,2,0
GO:0050925,4,3,0
GO:2001074,5,2,1
GO:0010959,5,2,6
GO:0061670,5,1,0
GO:0071380,6,4,0
GO:1903307,5,3,3
GO:0002823,5,3,5
GO:0050787,3,2,1
GO:0072703,5,3,0
GO:0098658,5,2,0
GO:1903429,4,2,6
GO:0021999,5,2,2
GO:0072158,6,2,0
GO:1905166,6,3,0
GO:0030258,4,1,6
GO:2000036,3,3,3
GO:1901986,5,3,0
GO:0002442,4,2,2
GO:2000202,4,4,1
GO:0046120,6,2,1
GO:0019751,4,1,8
GO:0019074,3,1,0
GO:0001963,8,1,4
GO:1905919,6,2,0
GO:1905049,7,2,1
GO:1902806,5,2,3
GO:0090101,4,3,5
GO:2000173,3,4,0
GO:0002248,4,2,2
GO:0060751,5,2,2
GO:0071474,5,2,1
GO:0046108,7,1,1
GO:0030538,4,2,0
GO:1900158,5,3,0
GO:0007162,3,3,5
GO:0071215,5,4,1
GO:0009397,5,3,2
GO:1900133,5,5,2
GO:0002077,3,2,0
GO:0038135,8,2,0
GO:0032960,6,2,1
GO:0060037,4,2,1
GO:1900122,6,2,3
GO:0046889,4,4,6
GO:0002522,3,3,0
GO:0015986,9,1,1
GO:0006354,6,2,7
GO:0051767,5,1,3
GO:0061458,4,1,2
GO:0097184,4,2,1
GO:1905600,5,3,2
GO:0000278,3,1,7
GO:0034769,6,2,0
GO:0061718,7,2,1
GO:1902491,3,5,0
GO:0150127,4,2,1
GO:0046083,6,1,1
GO:0060730,5,2,1
GO:0060078,4,1,2
GO:1902656,8,1,1
GO:0044771,3,2,5
GO:0071314,5,4,0
GO:1902459,3,4,1
GO:0061156,6,1,0
GO:1903917,4,4,0
GO:0046878,4,4,0
GO:0180015,4,2,0
GO:0080129,7,1,0
GO:0043949,5,2,2
GO:0034755,5,3,8
GO:0031268,6,1,1
GO:0021592,3,3,0
GO:0048865,4,2,2
GO:0071799,6,4,0
GO:0048731,3,2,24
GO:1990523,4,1,0
GO:0097186,3,2,1
GO:1905535,5,2,1
GO:0071413,6,3,1
GO:0060014,5,1,0
GO:0000288,6,2,5
GO:0019883,3,1,2
GO:2000697,5,3,2
GO:0090134,5,2,0
GO:1903940,6,3,0
GO:0080111,3,2,3
GO:0010707,8,1,0
GO:0033384,6,3,0
GO:0009737,4,3,1
GO:0055091,4,1,0
GO:0002067,6,1,8
GO:0032494,4,3,2
GO:0021659,4,2,0
GO:0140543,7,3,0
GO:0062042,5,2,4
GO:0071421,5,3,2
GO:0090266,5,6,2
GO:0000105,5,3,0
GO:0032926,5,3,1
GO:2001017,5,3,2
GO:0060571,5,1,3
GO:2000047,5,2,2
GO:1902455,3,4,1
GO:1904027,5,4,0
GO:1904990,5,3,1
GO:0000723,6,2,11
GO:0014842,5,2,3
GO:0015711,5,1,31
GO:0001501,4,1,4
GO:0035999,4,2,0
GO:0009136,7,2,2
GO:0009301,7,2,2
GO:0034247,7,2,0
GO:0070977,5,2,1
GO:0002708,5,3,3
GO:0051145,5,1,7
GO:0018202,6,1,2
GO:0048026,6,4,0
GO:0048844,5,2,9
GO:1905534,4,5,0
GO:0140252,5,1,0
GO:0140966,8,1,1
GO:0048841,5,2,2
GO:0001787,5,2,2
GO:0008635,11,1,0
GO:0070453,5,2,1
GO:0046866,7,1,1
GO:0140214,5,3,1
GO:0002319,4,2,0
GO:1905451,4,5,0
GO:0050901,4,2,3
GO:0044839,4,1,5
GO:0110063,5,3,0
GO:0140820,3,1,2
GO:0030155,3,2,6
GO:0010658,6,1,4
GO:0007267,3,2,23
GO:0016104,6,2,0
GO:0046385,5,3,1
GO:0010961,5,2,0
GO:0015712,6,2,1
GO:0031022,4,3,0
GO:0017055,5,4,0
GO:0006533,7,3,0
GO:0033673,6,3,3
GO:0070365,5,2,3
GO:0022402,2,2,36
GO:0033084,8,2,2
GO:2000880,4,3,1
GO:0008038,3,2,4
GO:1905477,4,3,7
GO:0008653,4,2,1
GO:1905034,5,3,2
GO:0002329,7,1,1
GO:0003306,5,2,4
GO:0035696,4,3,3
GO:0060345,4,2,0
GO:0061115,4,2,0
GO:1904108,7,1,0
GO:0002467,3,2,3
GO:0021859,5,1,1
GO:0045814,6,2,2
GO:0098816,6,1,3
GO:0009150,6,2,18
GO:0044381,7,2,0
GO:1903893,5,3,0
GO:0036092,8,1,0
GO:0003298,5,1,1
GO:0000256,4,4,0
GO:0010659,7,1,3
GO:0034242,3,4,1
GO:0043488,4,2,7
GO:1903096,9,1,0
GO:2001148,4,3,1
GO:2000234,5,3,0
GO:2000649,6,2,7
GO:1903844,4,2,3
GO:0044751,6,2,0
GO:0070208,8,2,0
GO:0046437,6,3,1
GO:1990090,5,2,2
GO:0003219,5,2,0
GO:0019079,2,2,7
GO:0010894,5,4,6
GO:0006636,6,2,5
GO:0035115,6,2,0
GO:0001775,2,2,13
GO:0050789,1,2,24
GO:0060975,5,3,0
GO:0048856,2,1,136
GO:0002252,2,1,13
GO:0036111,5,1,1
GO:0072566,4,1,2
GO:1903751,5,4,1
GO:0003422,5,2,2
GO:0072240,6,3,2
GO:0048762,4,2,7
GO:0006541,6,1,3
GO:0120035,5,2,5
GO:0090263,5,3,0
GO:1905038,4,3,3
GO:0002406,3,1,1
GO:0062094,3,2,2
GO:0048665,4,2,3
GO:0044602,6,1,0
GO:1904796,6,1,2
GO:1905809,4,3,2
GO:0002835,4,3,1
GO:0035336,5,1,2
GO:0022030,5,2,1
GO:0070172,4,3,1
GO:0036306,3,2,0
GO:0032273,5,3,3
GO:0002714,6,4,1
GO:0048024,6,3,3
GO:0007270,8,1,0
GO:0032331,4,4,1
GO:0042472,4,3,6
GO:0032367,6,2,5
GO:0071326,6,2,3
GO:0010499,6,1,0
GO:0038093,5,1,2
GO:0051293,4,4,3
GO:0034776,5,2,2
GO:1901899,4,3,0
